,Value,Gender,Age group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2,GRADE_hyper (log odds),0,[60-70],-25.24414236957333,-23.234000583820528,-21.975224789313035,-21.03811238464889,-20.28275316114071,-19.645144149811834,-19.09041655201222,-18.597385676504555,-18.152176013191745,-17.745183901426277,-17.36947507934742,-17.019872035963658,-16.692402230494707,-16.383948071403957,-16.09201592902505,-15.81457856777299,-15.549964589882363,-15.296778958611654,-15.053844643576731,-14.820158971522137,-14.594860435121372,-14.377203080922841,-14.166536483563533,-13.962289900391266,-13.763959597710958,-13.57109861353876,-13.383308413595078,-13.200232033856807,-13.021548401625495,-12.846967599232524,-12.676226887938073,-12.509087349590818,-12.345331033884884,-12.184758522171073,-12.027186836599546,-11.872447637220729,-11.720385660520698,-11.570857361429095,-11.423729727641126,-11.278879240537876,-11.13619096136871,-10.995557724906213,-10.85687942567035,-10.720062384181228,-10.585018782642788,-10.451666161065392,-10.319926966168163,-10.189728146513318,-10.061000788254926,-4.5053306592005935,1.0503394698537392,1.1790668281121306,1.309265647766976,1.4410048426642046,1.5743574642416003,1.7094010657800407,1.8462181072691632,1.984896406505026,2.125529642967523,2.2682179221366883,2.4130684092399393,2.560196043027907,2.7097243421195105,2.8617863188195414,3.016525518198358,3.1740972037698865,3.334669715483696,3.4984260311896307,3.665565569536886,3.8363062808313364,4.010887083224308,4.189570715455621,4.372647095193892,4.560437295137573,4.753298279309771,4.951628581990078,5.155875165162345,5.3665417625216545,5.5841991167201845,5.80949765312095,6.043183325175544,6.286117640210466,6.539303271481176,6.8039172493718025,7.081354610623863,7.3732867530027715,7.681740912093518,8.009210717562471,8.358813760946234,8.73452258302509,9.141514694790558,9.586724358103368,10.07975523361103,10.634482831410647,11.272091842739524,12.027451066247703,12.96456347091185,14.223339265419341,16.233481051172138
0,GRADE_hyper (log odds),1,[40-50),-27.221603914177663,-25.242417149160953,-24.00306894139868,-23.080439659577046,-22.336766283350393,-21.709029223296014,-21.16289589133024,-20.67750760157753,-20.239202495839898,-19.838524863295433,-19.468647315818536,-19.124472172006715,-18.802088163697267,-18.49842580084828,-18.211029939631246,-17.93790464075713,-17.677404315969966,-17.42815547565641,-17.18899927340434,-16.95894852955025,-16.737155051675522,-16.522884417485074,-16.315496257874976,-16.11442865598026,-15.919185668956796,-15.729327248706195,-15.54446102664576,-15.364235562111087,-15.188334751096233,-15.016473163088643,-14.84839212636864,-14.683856421536753,-14.522651472835165,-14.364580949593865,-14.209464707677187,-14.057137014442882,-13.90744501140767,-13.760247377243214,-13.615413160424943,-13.47282075621487,-13.332357006971531,-13.193916408272147,-13.057400406173784,-12.922716773266536,-12.789779053084727,-12.65850795107522,-12.528839220770134,-12.400686766317955,-12.273982750819947,-6.8052460271695026,-1.3363023107470702,-1.2095829247429761,-1.0814149240741013,-0.9517304636123947,-0.8204576247127293,-0.687520056597319,-0.5528365777536082,-0.4163207318148139,-0.2778802914765275,-0.13741670290855312,0.005175538191205309,0.1500095893347666,0.29720705512102175,0.446898886924743,0.5992264059126113,0.7543424703930559,0.9124128128187441,1.0736175771192715,1.2381530937400784,1.4062339381935205,1.5780953296100089,1.7539959394133264,1.9342211977895234,2.1190872083829593,2.3089454114560235,2.5041881751425894,2.7052555470376793,2.9126434694181125,3.1269138585060867,3.348707082673018,3.5787575633738946,3.817913492057089,4.067162047256882,4.327662074059796,4.600787060508057,4.888182592975254,5.191844608467283,5.514228248004231,5.858402998116845,6.2282407163330955,6.628869198740626,7.067120538671997,7.552449287040385,8.098515626177335,8.72623996844079,9.469911655875226,10.392538842517432,11.631884235869933,13.611066506393051
1,GRADE_hyper (log odds),1,[50-60),-26.400801385472263,-24.421118383298484,-23.18145943647807,-22.25859882584001,-21.514738990018667,-20.8868445388279,-20.340574276049523,-19.855064285955418,-19.416649284939858,-19.015871191371303,-18.645900905308103,-18.301639467217278,-17.979174628272443,-17.675436128825176,-17.38796820947414,-17.114774430492822,-16.854208791030523,-16.60489745710186,-16.36568129173969,-16.13557286776711,-15.913723780100089,-15.699399422303445,-15.491959264714907,-15.290841249581323,-15.095549309711906,-14.905643286675973,-14.720730713513106,-14.54046006144296,-14.364515147203527,-14.19261046871688,-14.024487289407157,-13.859910330898835,-13.698664963633998,-13.540554807717067,-13.385399673845235,-13.233033787822473,-13.083304252839628,-12.936069712135174,-12.791199181351356,-12.648571025260491,-12.50807205784935,-12.369596748242266,-12.23304651778609,-12.098329115946935,-11.965358064582087,-11.83405216173164,-11.704335037387185,-11.576134754789303,-11.449383451721655,-5.979062261578188,-0.5087410714347214,-0.3819897683670743,-0.25378948576919136,-0.12407236142473677,0.0072335414257111985,0.14020459279055908,0.2749219946297119,0.4114722250858893,0.5499475346929747,0.6904465021041131,0.833074658194978,0.9779451889787962,1.1251797296832509,1.2749092646660962,1.4272751506888586,1.5824302845606901,1.7405404404776221,1.901785807742459,2.066362766250781,2.234485945560504,2.406390624047149,2.5823355382865847,2.7626061903567303,2.9475187635195965,3.1374247865555294,3.3327167264249464,3.5338347415585307,3.7412748991470686,3.955599256943712,4.177448344610735,4.407556768583312,4.646772933945483,4.896084267874148,5.156649907336446,5.429843686317762,5.717311605668797,6.021050105116066,6.343514944060903,6.687776382151728,7.0577466682149295,7.458524761783483,7.8969397627990405,8.382449752893143,8.928720015671525,9.55661446686229,10.300474302683632,11.223334913321693,12.462993860142108,14.442676862315887
2,GRADE_hyper (log odds),1,[60-70],-24.66077701446529,-22.68140861000685,-21.441946661328082,-20.519232705401592,-19.775491078710008,-19.147696408221304,-18.601512954985886,-18.11608011882678,-17.67773478773188,-17.27702038308345,-16.907108890173806,-16.562902159761826,-16.24048856472902,-15.936798333331677,-15.649376096420994,-15.376225731531033,-15.115701499382322,-14.866429784309798,-14.627251633548454,-14.397179776836587,-14.175365943912901,-13.961075645080864,-13.753668452466808,-13.552582397635963,-13.357321492229154,-13.167445647762673,-12.982562459644278,-12.802320454956174,-12.626403500682038,-12.454526140113995,-12.286429677792825,-12.121878872731841,-11.960659129480593,-11.802574099350855,-11.647443621674276,-11.495101948598528,-11.34539620761178,-11.198185064415952,-11.053337555468437,-10.910732064870986,-10.770255424597126,-10.631802120541426,-10.495273589716192,-10.360577596247364,-10.227627675734738,-10.096342639122472,-9.96664612853836,-9.838466218654677,-9.71173505803929,-4.242283174015397,1.2271687100084954,1.3538998706238825,1.482079780507565,1.6117762910916777,1.743061327703944,1.8760112482165692,2.010707241685398,2.1472357725106326,2.2856890765663316,2.4261657168401918,2.568771207437642,2.7136187163851586,2.860829859580985,3.010535600567734,3.162877273643481,3.31800775132006,3.4760927814497986,3.637312524701046,3.8018633297620292,3.9699597920831993,4.141837152651244,4.31775410692538,4.497996111613483,4.682879299731879,4.872755144198359,5.068016049605167,5.269102104436015,5.476509297050071,5.690799595882107,5.912613428805792,6.142685285517659,6.381863436279002,6.631135151351528,6.891659383500239,7.1648097483902005,7.452231985300883,7.7559222166982265,8.078335811731034,8.42254254214301,8.792454035052653,9.193168439701086,9.631513770795983,10.116946606955093,10.663130060190511,11.290924730679212,12.034666357370796,12.957380313297286,14.196842261976055,16.176210666434493
0,GRADE_hypo (log odds),2,[40-50),-15.280521341672245,-13.961651611221875,-13.135688465214551,-12.520756533327464,-12.02507163781538,-11.606644572587076,-11.242598869975378,-10.919035459063668,-10.626850546953781,-10.35974300064051,-10.11316304966255,-9.883713527122504,-9.668787858312538,-9.466340416206886,-9.274734971468668,-9.092641311547371,-8.918962703440638,-8.752783747518492,-8.593332089596618,-8.439949781351842,-8.292071502385122,-8.149207755100736,-8.010931724866692,-7.87686888305948,-7.746688671115773,-7.620097783267841,-7.496834691511593,-7.376665145973783,-7.259378448561711,-7.144783759296399,-7.032703929233488,-6.922987610361117,-6.815491766456917,-6.710085522650641,-6.606648793351091,-6.505071099133295,-6.4052505420573596,-6.307092914508575,-6.210510921112693,-6.115423496851643,-6.021755207378805,-5.929435719860237,-5.838399334562177,-5.748584568955521,-5.65993378738299,-5.572392870388217,-5.485910918680742,-5.400439987440119,-5.315934847272782,-1.668718983713699,1.9783710762729623,2.0628717713171225,2.1483382066322134,2.234815609232651,2.3223519214168977,2.410998039798019,2.5008080809855993,2.591839677605181,2.6841543089517725,2.7778176713032114,2.872900093793808,2.969477006802196,3.0676294710822822,3.16744477741642,3.269017128463825,3.37244841680438,3.477849116051635,3.58533930548007,3.695049853075679,3.8071237875368644,3.9217178968713053,4.039004600321795,4.159174152046443,4.282437250148799,4.409028144514169,4.539208363160104,4.673271211869442,4.811547249222525,4.954411003862143,5.102289290442264,5.255671606583814,5.415123272714938,5.581302237192681,5.754980854241128,5.937074523537378,6.128679978140259,6.331127430668764,6.546053110544017,6.775502644897098,7.022082608570042,7.2891901686351455,7.581375095787953,7.904938523358082,8.2689842447124,8.687411331483105,9.183096252515154,9.79802821606155,10.623991404592964,11.942861202944353
1,GRADE_hypo (log odds),2,[50-60),-15.992933196075509,-14.6740698104687,-13.848110638020575,-13.233181664459712,-12.737499153597943,-12.319074101346514,-11.955030150092801,-11.631468295786098,-11.339284789324939,-11.072184560930683,-10.825614361609418,-10.596173913257939,-10.381256744252312,-10.178817308466503,-9.987219441272646,-9.805132982727013,-9.631461243200448,-9.46528885926488,-9.30584350728078,-9.152467264945283,-9.00459483421644,-8.861736736857006,-8.723466175114499,-8.589408635177142,-8.459233571554417,-8.332647690078147,-8.209389473087057,-8.089224679971935,-7.9719426209726905,-7.8573530494651145,-7.745283553034066,-7.635577349880534,-7.528091416969927,-7.422694891498509,-7.319267698946837,-7.217699370076017,-7.117888016341025,-7.019739438812988,-6.923166350166192,-6.828087692856666,-6.7344280394927525,-6.642117063725114,-6.551089071877428,-6.4612825870892125,-6.372639979017128,-6.285107133194559,-6.198633155023904,-6.113170104105171,-6.028672755214895,-2.381793160777865,1.265086433659166,1.3495837825494412,1.4350468334681739,1.5215208116388301,1.609053657461399,1.6976962655334829,1.787502750321698,1.8785307421693842,1.9708417179370228,2.0645013713009366,2.1595800286104625,2.2561531172572584,2.3543016947852955,2.454113048520287,2.5556813773911076,2.659108569942779,2.764505095414197,2.8719910283248042,2.9816972314783365,3.093766727909385,3.2083562994169608,3.325638358416204,3.4458031515313268,3.5690613685224175,3.6956472499986877,3.825822313621412,3.9598798535587703,4.098150415301276,4.24100851266071,4.388880943389553,4.542257185725051,4.701702537709151,4.867874921644718,5.041546661171284,5.223633119716918,5.415230986910773,5.617670422696583,5.83258759170221,6.062028040053687,6.3085982393749545,6.5756952222134535,6.867868579097773,7.191419193838141,7.555450499299144,7.973861016721856,8.469526309063003,9.08443392183953,9.91036440294847,11.229197112421373
2,GRADE_hypo (log odds),2,[60-70],-16.260725497181916,-14.941726371366599,-14.115706299791213,-13.500731986655385,-13.005012928427455,-12.586557025110555,-12.222486232386157,-11.898888070298566,-11.606669409943791,-11.339531011897554,-11.092922580186245,-10.86344655552937,-10.6484960621518,-10.446025236751632,-10.254397661002525,-10.07228296871038,-9.898584300196845,-9.732387096180462,-9.572921345369716,-9.419525480666177,-9.271634131705838,-9.12875775762948,-8.990469506081759,-8.85639481533703,-8.726203097616063,-8.599601021227741,-8.476327035053231,-8.35614686851547,-8.238849804899534,-8.124245573241783,-8.012161739069299,-7.902441500525005,-7.794941816276495,-7.6895318067779455,-7.58609138214804,-7.484510059014876,-7.384685935798197,-7.286524801517683,-7.189939357680414,-7.094848536372226,-7.001176900551571,-6.908854114871829,-6.817814477252081,-6.727996502966731,-6.639342554299433,-6.551798509860376,-6.465313468540696,-6.379839483807094,-6.295332381374543,-2.647985162428501,0.999360999793161,1.0838691589500926,1.1693431436836939,1.2558281850033737,1.3433727057753493,1.4320290765545485,1.52184950475411,1.6128916296650972,1.7052169376929278,1.7988911327135657,1.8939845519952616,1.990569711098038,2.088728918294076,2.1885510817787326,2.290130410682794,2.393568804585997,2.4989767446912534,2.6064743185222943,2.7161924030555333,2.8282752483847817,2.9428794800425306,3.0601765436584687,3.1803567101962287,3.30363069637074,3.4302327727590605,3.5604244904800284,3.6944991812247556,3.832787432772477,3.975663806848835,4.123555155809176,4.276951020512714,4.43641677132346,4.602610414716334,4.7763043731389905,4.9584141271275834,5.150036506617533,5.352501841728131,5.567446506411864,5.796916308494092,6.0435180530607315,6.310649207262539,6.60285994368526,6.92645515712409,7.290543019430146,7.709018542192917,8.204760842375743,8.81976398878923,9.645788260709894,10.964748551018165
0,GRADE_hypo (log odds),0,[40-50),-13.46584980685017,-12.276168983745375,-11.531162794260455,-10.976533014466312,-10.52949199673328,-10.152156030871655,-9.823869149433822,-9.532094286933756,-9.268615382522082,-9.027737418989563,-8.805374446029273,-8.598462157803947,-8.404649409154885,-8.222091055965645,-8.04931124546544,-7.885110159856335,-7.72849858367605,-7.578650865518486,-7.434870380869928,-7.296563698347107,-7.16322093551158,-7.034400600395527,-6.909717739255758,-6.788841430613127,-6.671469969710513,-6.557335240133183,-6.446201390122816,-6.3378571691124765,-6.232112566946561,-6.128796010951367,-6.027752012886763,-5.92883918148738,-5.831928534215203,-5.736902055528125,-5.643651459514922,-5.552077122943327,-5.462087161188512,-5.373594914011463,-5.286517622197821,-5.20078805658124,-5.1163381908170305,-5.033104599309741,-4.951028034765901,-4.87005305311156,-4.790127679502448,-4.711203110104808,-4.63323344511385,-4.556175449134554,-4.479988335600062,-1.1920051399410077,2.096009992849868,2.1721904656939834,2.249241745074257,2.3272046140024694,2.406122304105118,2.4860407111862344,2.567009796155552,2.649086205349552,2.732319639317046,2.816769345239366,2.9024987485919147,2.9895758755906243,3.078073830425302,3.168071336100312,3.2596533494113276,3.35291176268593,3.44794620750787,3.5448649788660522,3.6437861021959095,3.74483857084815,3.8481637879410697,3.9539172547494865,4.062270558330157,4.173413724767367,4.287558022337332,4.404939322569987,4.525822158812533,4.6505046646093655,4.7793246325907885,4.912667015402882,5.05096256610501,5.194730278806661,5.344564686068068,5.501162350522147,5.665348850232805,5.838113312790822,6.0206554494149245,6.214450981776658,6.421344890089257,6.643694102700868,6.884571154427094,7.148067148572093,7.439865982675105,7.768179835465803,8.145546802448884,8.59260387675825,9.147211539974027,9.89215031090801,11.0817834156621
1,GRADE_hypo (log odds),0,[50-60),-14.26080035186779,-13.070569094568617,-12.325231473524475,-11.770354955092046,-11.32309687375627,-10.945560234003747,-10.61709876383918,-10.325168730345034,-10.061554262409334,-9.82056890688326,-9.598106796573045,-9.391102259464514,-9.197203102174543,-9.01456335795558,-8.841706516048998,-8.677432223735265,-8.520750824524537,-8.370836298905857,-8.22699171178543,-8.0886233672071,-7.955221155408632,-7.826343387589329,-7.701604938379885,-7.580667863586851,-7.463233895897202,-7.34903838327108,-7.23784534834607,-7.129443428052643,-7.0236425110442875,-6.9202709332753765,-6.819173123699699,-6.720207615753225,-6.623245358207615,-6.528168272670965,-6.434868015563821,-6.343244910599043,-6.25320702421816,-6.164669361506495,-6.077553164137698,-5.991785295121069,-5.907297697718198,-5.824026917995501,-5.741913682188208,-5.6609025214503275,-5.580941437715574,-5.501981605344962,-5.4239771040259726,-5.346884679046299,-5.270663525615917,-1.9810785372776962,1.3085064510605244,1.3847276044909065,1.4618200294705805,1.5398245307895695,1.6187843631601817,1.698745446894935,1.779756607632816,1.8618698434401084,1.9451406231628052,2.0296282205656766,2.1153960895823056,2.2025122869511025,2.291049949662767,2.3810878360436503,2.4727109410084287,2.5660111981155724,2.661088283652223,2.758050541197832,2.857016049144306,2.958113858719984,3.061485436488895,3.167286353497251,3.275688273790678,3.3868813087156875,3.50107682134181,3.6185107890314585,3.739447863824492,3.8641863130339367,3.993064080853239,4.126466292651708,4.264834637230037,4.408679224350464,4.558593749969146,4.715275149179872,4.879549441493604,5.052406283400188,5.23504602761915,5.428945184909122,5.635949722017653,5.858411832327866,6.099397187853942,6.3630116557896415,6.654941689283788,6.983403159448354,7.360939799200878,7.808197880536653,8.363074398969083,9.108412020013224,10.298643277312397
2,GRADE_hypo (log odds),0,[60-70],-14.636310073431117,-13.446667322506594,-12.701698231475893,-12.147096070120071,-11.700059134238483,-11.322709166376649,-10.994410103028265,-10.702624413487959,-10.439140288957272,-10.198274087937563,-9.975921973369129,-9.769019789050379,-9.57521650463335,-9.39266706610337,-9.219895692758243,-9.05570262538935,-8.899098696839605,-8.749258296020988,-8.605484832437234,-8.467184903683425,-8.3338486522196,-8.205034607636808,-8.080357834989858,-7.959480557180823,-7.84210465437408,-7.7279656053862,-7.616827549533088,-7.5084792282530675,-7.402730624199629,-7.29941015820593,-7.198362336147412,-7.099445761407775,-7.002531446567684,-6.907501371618748,-6.814247246551681,-6.722669444363994,-6.632676076953497,-6.544182191430998,-6.457109068411974,-6.371383607068095,-6.286937784311407,-6.20370817758294,-6.121635542425664,-6.040664437419995,-5.96074289020994,-5.881822099298209,-5.8038561670774484,-5.726801860222517,-5.6506183941192,-2.362659931486566,0.9252985311460682,1.0014819972493851,1.0785363041043168,1.1565022363250772,1.2354230272368079,1.3153445744468624,1.3963156794525318,1.4783883146098082,1.5616179213382753,1.6460637440949628,1.7317892054388424,1.818862328457866,1.907356213980365,1.9973495813908628,2.0889273835785493,2.1821815086456158,2.2772115835945517,2.374125898434644,2.47304247317428,2.574090295232798,2.6774107612264966,2.7831593652799356,2.8915076865599563,3.002645742413068,3.1167847914009483,3.234160694207691,3.355037972016726,3.4797147446636765,3.608528789246468,3.7418650407102914,3.880164969464104,4.0239384330478565,4.173778833866473,4.330382762416217,4.494575829785111,4.667347203130237,4.849896641660218,5.043699926077247,5.250602110395995,5.47295422496443,5.71382042598414,5.977304550514827,6.2690902400551325,6.597389303403516,6.97473927126535,7.42177620714694,7.976378368502761,8.721347459533462,9.910990210457983
0,GRADE_hypo (log odds),1,[40-50),-17.27179789548899,-15.81795241636522,-14.907567999510995,-14.229834885085953,-13.683556890971179,-13.222441900223552,-12.821270323234687,-12.464720055645039,-12.142755545919677,-11.848430939997069,-11.576731063192298,-11.323911326469084,-11.087098640922182,-10.864038260158008,-10.652926716298355,-10.452297858011143,-10.260954010877835,-10.077887381520167,-9.902233525794339,-9.733267386551272,-9.570365989068494,-9.41298991974665,-9.260668844548269,-9.112990050514203,-8.969589280845044,-8.830143331942233,-8.694358690898634,-8.561970827671326,-8.432759716631422,-8.306515689651537,-8.183048734757874,-8.062186067301118,-7.943770066791015,-7.827656514995382,-7.7137130837925785,-7.601818031283197,-7.491859072513332,-7.38373239735418,-7.277341813003194,-7.172597992508366,-7.069417813884691,-6.967723776956878,-6.867443487149883,-6.768509197157519,-6.67085739882469,-6.574428458739981,-6.479166291999322,-6.385018069405291,-6.291933954039282,-2.2746181834812726,1.7426975870767367,1.8357817024427456,1.929929925036776,2.025192091777436,2.121621031862145,2.219272830194973,2.318207120187337,2.4184874099943325,2.520181446922145,2.6233616255458205,2.728105446040649,2.8344960303916347,2.9426227055507868,3.052581664320652,3.164476716830033,3.2784201480328363,3.39453369982847,3.5129497003385723,3.6338123677953273,3.757279322688992,3.8835233496688764,4.01273446070878,4.145122323936089,4.280919139245605,4.420383063711474,4.563802318747886,4.711500149616622,4.863840860072349,5.0212372162758125,5.184159612893854,5.353145142568323,5.528799059493198,5.711865752632577,5.903196364083074,6.103799685706109,6.314884358632812,6.537916347578964,6.774698890871781,7.027517390895595,7.299217956246201,7.5935433080505685,7.915508633703141,8.272059804867736,8.673232398511528,9.134348557823568,9.680627936324097,10.358362768270393,11.268749492234235,12.722598655714668
1,GRADE_hypo (log odds),1,[50-60),-17.903140669819656,-16.449062628877577,-15.538534786347569,-14.860694899082247,-14.314330842103232,-13.85314320541842,-13.451908426222367,-13.095301986248689,-12.773286752920715,-12.47891577789872,-12.207173096386708,-11.954313529410559,-11.71746353542688,-11.49436801282014,-11.283223209586442,-11.082569690458719,-10.891187407713929,-10.708068895727774,-10.532365258216094,-10.363351232542499,-10.200403667428208,-10.042982996399513,-9.89061875212229,-9.742898104671063,-9.599456694012975,-9.45997122495083,-9.324153431545561,-9.19174511684253,-9.06251404507635,-8.936250515729785,-8.812764487475704,-8.69188314897276,-8.57344885538125,-8.45731736618994,-8.343356332834945,-8.231443994609986,-8.12146804921521,-8.013324670485066,-7.906917650757,-7.8021576492796445,-7.698961531227184,-7.597251784451984,-7.496956003195378,-7.3980064296854735,-7.300339333892753,-7.203892380040752,-7.108612417496243,-7.014446607192847,-6.921345102901988,-2.903412253267323,1.1145768392884055,1.2076739988334029,1.3018354147232194,1.3971109308602712,1.4935533838451063,1.5912188664411508,1.6901670204164487,1.7904613628256962,1.8921696504687318,1.9953642880654852,2.100122786651598,2.206528279860229,2.314670107161062,2.4246444748364526,2.5365518662084714,2.650509698017337,2.766640655741725,2.8850744073277035,3.005955192626401,3.129440655756075,3.2557036072672068,3.3849340876172227,3.517341796363679,3.6531589682091528,3.792643798926665,3.936084553136055,4.0838045245549806,4.236168071548835,4.393588022153812,4.556534841550971,4.7255480937447425,4.9012509271620965,5.084368601120319,5.275752494743967,5.476411680825052,5.687555137079767,5.910649236469005,6.147497719489786,6.400355673371427,6.67209662132583,6.966465718435083,7.288467625462186,7.645055013548986,8.046269779695088,8.50745365504061,9.053813256001224,9.7316476149618,10.642168031438118,12.096230696216747
2,GRADE_hypo (log odds),1,[60-70],-18.052397820250704,-16.598429401089117,-15.687968000335129,-15.010177575462789,-14.463853387004654,-14.002699403465005,-13.601493902617275,-13.24491348443459,-12.92292174875601,-12.6285722541649,-12.356849401883295,-12.104008286225085,-11.867175575330968,-11.644096332141562,-11.432966936273868,-11.232321112415157,-11.040949963357036,-10.857844483503294,-10.6821533504241,-10.513151353098367,-10.350215384595595,-10.1928059168418,-10.040452515984969,-9.892742381479795,-9.749311179224108,-9.609835637028903,-9.47402750947035,-9.34162861796911,-9.21240674328749,-9.086152199832169,-8.962674959800829,-8.841802224150719,-8.723376359261364,-8.6072531348868,-8.493300211882095,-8.381395838206405,-8.271427719552175,-8.163292037142934,-8.056892590163008,-7.95214004421921,-7.848951270402241,-7.747248762080835,-7.646960118649279,-7.548017587157847,-7.450357654161044,-7.353920681279821,-7.258650578938084,-7.164494513537594,-7.071402644008192,-3.0537522199728593,0.9638982040624726,1.0569900735918751,1.1511461389923654,1.2464162413341024,1.3428532142153249,1.4405131472121284,1.5394556787035598,1.6397443221351158,1.7414468304565216,1.8446356042734906,1.9493881502172896,2.0557875971972153,2.1639232796064563,2.273891398260686,2.3857957719363774,2.4997486949410823,2.615871919315645,2.734297784205,2.85517051985511,2.9786477598864507,3.104902303341771,3.2341241780233916,3.3665230695246318,3.502331197083184,3.641806739278389,3.7852379415340773,3.9329480760392506,4.085301476896081,4.242710944649875,4.405646913152648,4.5746489104783805,4.750340043557575,4.933445523411319,5.124816672469439,5.32546249632815,5.536591892195844,5.7596711353852506,5.996503846279367,6.249344961937577,6.521067814219183,6.815417308810293,7.137409044488873,7.493989462671557,7.8951949635192875,8.356348947058937,8.902673135517071,9.580463560389411,10.490924961143397,11.944893380304984
0,HBGI (log odds),2,[40-50),-14.322901912616931,-13.739838086900129,-13.374696460696251,-13.102848126917301,-12.88371701927409,-12.698739855149185,-12.537803464372864,-12.394763381312337,-12.26559502454583,-12.147512805350871,-12.038505372867807,-11.937070916265164,-11.842057127679514,-11.75255968156041,-11.667855237837992,-11.587355739558674,-11.510576345808854,-11.437112379067258,-11.366622398976439,-11.298815541428706,-11.23344189103157,-11.170285051943008,-11.109156339044889,-11.049890181683644,-10.992340447377172,-10.936377472263725,-10.881885640713826,-10.828761396144143,-10.776911593682097,-10.726252126261624,-10.676706771229886,-10.62820621615003,-10.580687231265056,-10.534092009294348,-10.488367451352191,-10.44346468618991,-10.399338669476652,-10.355947756415961,-10.31325335779079,-10.271219638534225,-10.229813252636813,-10.189003109230129,-10.148760165523443,-10.109057242955682,-10.06986886348854,-10.031171103432296,-9.9929414625825,-9.955158746768237,-9.917802962182268,-8.305508557922144,-6.693232977664406,-6.655876928832929,-6.618093945753152,-6.57986403447641,-6.541166000681857,-6.501977344005891,-6.462274140589551,-6.422030912214314,-6.381220480126851,-6.339813801330987,-6.2977797847383705,-6.255085084103667,-6.211693864106476,-6.167567535256775,-6.122664452463527,-6.076939571077248,-6.0303440529469565,-5.982824813453187,-5.93432399850524,-5.8847783780073275,-5.834118639151216,-5.782268558875664,-5.729144029663962,-5.674651906144451,-5.61868863117894,-5.561138588518479,-5.501872113606577,-5.440743073178146,-5.377585895692484,-5.312211895020474,-5.24440467416064,-5.173914316381429,-5.100449956016693,-5.023670150879531,-4.943170221280387,-4.858465323707863,-4.768967398057537,-4.6739531003838595,-4.572518100290972,-4.463510083741325,-4.34542185414727,-4.216246614328423,-4.073199375537856,-3.9122621180115846,-3.7272839576611045,-3.508151669850525,-3.236302674042437,-2.871161037751855,-2.2881153488991735
1,HBGI (log odds),2,[50-60),-13.798918603207579,-13.215897903895625,-12.850771917702396,-12.578934573436687,-12.35981167771207,-12.17484144558979,-12.013911085890271,-11.87087636324402,-11.741712847050092,-11.623633654595686,-11.514628945992225,-11.413197024035536,-11.318185609656075,-11.228690399900701,-11.143988072774384,-11.063490586017918,-10.986713110832918,-10.91325097981019,-10.84276276112421,-10.774957597935405,-10.709585581096173,-10.646430320171797,-10.58530313475901,-10.526038458341532,-10.468490162088813,-10.412528585379153,-10.358038115472082,-10.30491519837194,-10.253066691533654,-10.202408489992827,-10.152864373001275,-10.104365029854128,-10.056847232374368,-10.010253128226932,-9.964529634403254,-9.919627914234391,-9.875502924437779,-9.832113021186137,-9.78941961616048,-9.747386875127855,-9.705981452854857,-9.665172259196616,-9.624930252038293,-9.58522825345133,-9.546040785990355,-9.507343926522399,-9.469115175366657,-9.431333338845445,-9.393978423616826,-7.781751769309912,-6.1695251150029975,-6.13217019977438,-6.094388363253166,-6.056159612097424,-6.017462752629469,-5.978275285168493,-5.938573286581529,-5.898331279423207,-5.857522085764967,-5.816116663491968,-5.7740839224593445,-5.731390517433686,-5.6880006141820445,-5.643875624385432,-5.598973904216569,-5.5532504103928915,-5.506656306245455,-5.459138508765696,-5.410639165618548,-5.361095048626996,-5.310436847086169,-5.258588340247883,-5.205465423147741,-5.15097495324067,-5.095013376531011,-5.0374650802782925,-4.9782004038608125,-4.917073218448026,-4.853917957523651,-4.7885459406844175,-4.720740777495613,-4.650252558809633,-4.576790427786905,-4.500012952601905,-4.419515465845438,-4.334813138719122,-4.245317928963749,-4.150306514584288,-4.048874592627598,-3.939869884024138,-3.8217906154697125,-3.692625486364335,-3.5495889775918714,-3.3886566082968637,-3.203684066384527,-2.984558434393219,-2.71271769559647,-2.347587149943254,-1.7645591702413812
